treaty_code,public_good,common_good 
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-101,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-102,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-103,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-104,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-105,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-106,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-107,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-108,0,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-109,,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-11,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-110,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-111,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-112,0,0
XI-B-16-113,0,0
XI-B-16-113,0,0
XI-B-16-113,0,0
XI-B-16-113,0,0
XI-B-16-113,0,0
